number,manifest_category,manifest_action,base,title,url,live_state,merged,closed_at,updated_at,rationale_comment_author,rationale_comment_created_at,rationale_comment_url,close_actor,close_event_created_at,reconciliation_result,anomaly_reason
2370,CLOSE_CANDIDATE,WOULD_CLOSE,main,Add local benchmark baseline auto-promote (CI workflow parity),https://github.com/niluferbagevi-gif/Sidar/pull/2370,CLOSED,false,2026-09-16T23:40:57Z,2026-09-16T23:40:57Z,niluferbagevi-gif,2026-09-16T23:40:56Z,https://github.com/niluferbagevi-gif/Sidar/pull/2370#issuecomment-5706177806,niluferbagevi-gif,2026-09-16T23:40:57Z,CLOSED_VERIFIED,
2372,CLOSE_CANDIDATE,WOULD_CLOSE,main,Unify HardwareInfo type to fix mypy gating in config.py,https://github.com/niluferbagevi-gif/Sidar/pull/2372,CLOSED,false,2026-09-16T23:41:00Z,2026-09-16T23:41:00Z,niluferbagevi-gif,2026-09-16T23:40:59Z,https://github.com/niluferbagevi-gif/Sidar/pull/2372#issuecomment-5706178172,niluferbagevi-gif,2026-09-16T23:41:00Z,CLOSED_VERIFIED,
2375,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix xdist test pollution in load_test_db_pool stubs,https://github.com/niluferbagevi-gif/Sidar/pull/2375,CLOSED,false,2026-09-16T23:41:02Z,2026-09-16T23:41:02Z,niluferbagevi-gif,2026-09-16T23:41:01Z,https://github.com/niluferbagevi-gif/Sidar/pull/2375#issuecomment-5706178490,niluferbagevi-gif,2026-09-16T23:41:02Z,CLOSED_VERIFIED,
2376,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix test pollution by stubbing modules with monkeypatch in load_test_db_pool tests,https://github.com/niluferbagevi-gif/Sidar/pull/2376,CLOSED,false,2026-09-16T23:41:04Z,2026-09-16T23:41:04Z,niluferbagevi-gif,2026-09-16T23:41:04Z,https://github.com/niluferbagevi-gif/Sidar/pull/2376#issuecomment-5706178858,niluferbagevi-gif,2026-09-16T23:41:04Z,CLOSED_VERIFIED,
2377,CLOSE_CANDIDATE,WOULD_CLOSE,main,"Phase 2: Move auth, session, and coverage code into boundary modules",https://github.com/niluferbagevi-gif/Sidar/pull/2377,CLOSED,false,2026-09-16T23:41:07Z,2026-09-16T23:41:07Z,niluferbagevi-gif,2026-09-16T23:41:06Z,https://github.com/niluferbagevi-gif/Sidar/pull/2377#issuecomment-5706179273,niluferbagevi-gif,2026-09-16T23:41:07Z,CLOSED_VERIFIED,
2378,CLOSE_CANDIDATE,WOULD_CLOSE,main,Phase 2: move auth/session/marketing/coverage records into boundary modules,https://github.com/niluferbagevi-gif/Sidar/pull/2378,CLOSED,false,2026-09-16T23:41:10Z,2026-09-16T23:41:10Z,niluferbagevi-gif,2026-09-16T23:41:09Z,https://github.com/niluferbagevi-gif/Sidar/pull/2378#issuecomment-5706179687,niluferbagevi-gif,2026-09-16T23:41:10Z,CLOSED_VERIFIED,
2379,CLOSE_CANDIDATE,WOULD_CLOSE,main,Phase 2: introduce provider adapter modules for LLM providers,https://github.com/niluferbagevi-gif/Sidar/pull/2379,CLOSED,false,2026-09-16T23:41:12Z,2026-09-16T23:41:12Z,niluferbagevi-gif,2026-09-16T23:41:12Z,https://github.com/niluferbagevi-gif/Sidar/pull/2379#issuecomment-5706180027,niluferbagevi-gif,2026-09-16T23:41:13Z,CLOSED_VERIFIED,
2380,CLOSE_CANDIDATE,WOULD_CLOSE,main,refactor: split doctor checks into separate modules,https://github.com/niluferbagevi-gif/Sidar/pull/2380,CLOSED,false,2026-09-16T23:41:15Z,2026-09-16T23:41:15Z,niluferbagevi-gif,2026-09-16T23:41:14Z,https://github.com/niluferbagevi-gif/Sidar/pull/2380#issuecomment-5706180300,niluferbagevi-gif,2026-09-16T23:41:15Z,CLOSED_VERIFIED,
2390,SECURITY,EXCLUDE,main,Fix static analysis and security scan issues,https://github.com/niluferbagevi-gif/Sidar/pull/2390,OPEN,false,,2026-08-23T02:33:13Z,,,,,,EXCLUDED_OPEN,
2394,CLOSE_CANDIDATE,WOULD_CLOSE,main,Expose DDoS rate-limit bypass lists in middleware wrapper,https://github.com/niluferbagevi-gif/Sidar/pull/2394,CLOSED,false,2026-09-16T23:41:18Z,2026-09-16T23:41:18Z,niluferbagevi-gif,2026-09-16T23:41:17Z,https://github.com/niluferbagevi-gif/Sidar/pull/2394#issuecomment-5706180647,niluferbagevi-gif,2026-09-16T23:41:18Z,CLOSED_VERIFIED,
2411,CLOSE_CANDIDATE,WOULD_CLOSE,main,deps(deps): bump actions/cache from 4 to 6,https://github.com/niluferbagevi-gif/Sidar/pull/2411,CLOSED,false,2026-09-16T23:40:24Z,2026-09-16T23:40:32Z,niluferbagevi-gif,2026-09-16T23:40:23Z,https://github.com/niluferbagevi-gif/Sidar/pull/2411#issuecomment-5706171837,niluferbagevi-gif,2026-09-16T23:40:24Z,CLOSED_VERIFIED,
2412,CLOSE_CANDIDATE,WOULD_CLOSE,main,deps(deps): bump softprops/action-gh-release from 2 to 3,https://github.com/niluferbagevi-gif/Sidar/pull/2412,OPEN,false,,2026-08-23T02:33:13Z,,,,,,SKIPPED_OPEN,
2415,CLOSE_CANDIDATE,WOULD_CLOSE,main,deps(deps): bump react-markdown from 9.1.0 to 10.1.0 in /web_ui_react,https://github.com/niluferbagevi-gif/Sidar/pull/2415,CLOSED,false,2026-09-16T23:40:26Z,2026-09-16T23:40:35Z,niluferbagevi-gif,2026-09-16T23:40:25Z,https://github.com/niluferbagevi-gif/Sidar/pull/2415#issuecomment-5706172402,niluferbagevi-gif,2026-09-16T23:40:26Z,CLOSED_VERIFIED,
2420,REAL_MISSING,EXCLUDE,main,deps(deps): update uvicorn[standard] requirement from ~=0.30.6 to ~=0.49.0,https://github.com/niluferbagevi-gif/Sidar/pull/2420,OPEN,false,,2026-08-23T02:33:13Z,,,,,,EXCLUDED_OPEN,
2431,CLOSE_CANDIDATE,WOULD_CLOSE,main,Make cAdvisor monitoring opt-in,https://github.com/niluferbagevi-gif/Sidar/pull/2431,CLOSED,false,2026-09-16T23:40:29Z,2026-09-16T23:40:29Z,niluferbagevi-gif,2026-09-16T23:40:28Z,https://github.com/niluferbagevi-gif/Sidar/pull/2431#issuecomment-5706173014,niluferbagevi-gif,2026-09-16T23:40:29Z,CLOSED_VERIFIED,
2437,CLOSE_CANDIDATE,WOULD_CLOSE,main,Prefer pyproject.toml sed extraction for installer version,https://github.com/niluferbagevi-gif/Sidar/pull/2437,CLOSED,false,2026-09-16T23:40:47Z,2026-09-16T23:40:47Z,niluferbagevi-gif,2026-09-16T23:40:34Z,https://github.com/niluferbagevi-gif/Sidar/pull/2437#issuecomment-5706174166,niluferbagevi-gif,2026-09-16T23:40:47Z,CLOSED_VERIFIED,
2447,CLOSE_CANDIDATE,WOULD_CLOSE,main,Realign installer smoke contract with merged probe fast path,https://github.com/niluferbagevi-gif/Sidar/pull/2447,CLOSED,false,2026-09-16T23:40:49Z,2026-09-16T23:40:49Z,niluferbagevi-gif,2026-09-16T23:40:49Z,https://github.com/niluferbagevi-gif/Sidar/pull/2447#issuecomment-5706176524,niluferbagevi-gif,2026-09-16T23:40:49Z,CLOSED_VERIFIED,
2450,CLOSE_CANDIDATE,WOULD_CLOSE,main,Make version-probe mode non-invasive and improve smoke-test diagnostics,https://github.com/niluferbagevi-gif/Sidar/pull/2450,CLOSED,false,2026-09-16T23:40:51Z,2026-09-16T23:40:51Z,niluferbagevi-gif,2026-09-16T23:40:50Z,https://github.com/niluferbagevi-gif/Sidar/pull/2450#issuecomment-5706176863,niluferbagevi-gif,2026-09-16T23:40:51Z,CLOSED_VERIFIED,
2451,CLOSE_CANDIDATE,WOULD_CLOSE,main,Zero-fork installer probe for slow-fork environments,https://github.com/niluferbagevi-gif/Sidar/pull/2451,CLOSED,false,2026-09-16T23:40:53Z,2026-09-16T23:40:53Z,niluferbagevi-gif,2026-09-16T23:40:52Z,https://github.com/niluferbagevi-gif/Sidar/pull/2451#issuecomment-5706177202,niluferbagevi-gif,2026-09-16T23:40:53Z,CLOSED_VERIFIED,
2457,CLOSE_CANDIDATE,WOULD_CLOSE,main,Respect installer smoke timeout override,https://github.com/niluferbagevi-gif/Sidar/pull/2457,CLOSED,false,2026-09-16T23:40:55Z,2026-09-16T23:40:55Z,niluferbagevi-gif,2026-09-16T23:40:54Z,https://github.com/niluferbagevi-gif/Sidar/pull/2457#issuecomment-5706177518,niluferbagevi-gif,2026-09-16T23:40:55Z,CLOSED_VERIFIED,
2459,CLOSE_CANDIDATE,WOULD_CLOSE,main,Honor SIDAR_INSTALL_SMOKE_BASH_TIMEOUT override in pre-service smoke gate,https://github.com/niluferbagevi-gif/Sidar/pull/2459,CLOSED,false,2026-09-16T23:41:03Z,2026-09-16T23:41:03Z,niluferbagevi-gif,2026-09-16T23:41:02Z,https://github.com/niluferbagevi-gif/Sidar/pull/2459#issuecomment-5706178627,niluferbagevi-gif,2026-09-16T23:41:03Z,CLOSED_VERIFIED,
2461,CLOSE_CANDIDATE,WOULD_CLOSE,main,Guard install_sidar.sh main() against accidental execution when sourced,https://github.com/niluferbagevi-gif/Sidar/pull/2461,OPEN,false,,2026-08-23T02:33:13Z,,,,,,SKIPPED_OPEN,
2466,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix install summary message and CI-blocking installer/packaging bugs,https://github.com/niluferbagevi-gif/Sidar/pull/2466,CLOSED,false,2026-09-16T23:41:07Z,2026-09-16T23:41:07Z,niluferbagevi-gif,2026-09-16T23:41:06Z,https://github.com/niluferbagevi-gif/Sidar/pull/2466#issuecomment-5706179227,niluferbagevi-gif,2026-09-16T23:41:07Z,CLOSED_VERIFIED,
2468,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix mypy strict return-type error and bandit B310 finding,https://github.com/niluferbagevi-gif/Sidar/pull/2468,CLOSED,false,2026-09-16T23:41:10Z,2026-09-16T23:41:10Z,niluferbagevi-gif,2026-09-16T23:41:09Z,https://github.com/niluferbagevi-gif/Sidar/pull/2468#issuecomment-5706179734,niluferbagevi-gif,2026-09-16T23:41:10Z,CLOSED_VERIFIED,
2483,CLOSE_CANDIDATE,WOULD_CLOSE,main,Lower coverage gate bootstrap baseline to 5% and let ratchet carry it up,https://github.com/niluferbagevi-gif/Sidar/pull/2483,CLOSED,false,2026-09-16T23:41:13Z,2026-09-16T23:41:13Z,niluferbagevi-gif,2026-09-16T23:41:13Z,https://github.com/niluferbagevi-gif/Sidar/pull/2483#issuecomment-5706180134,niluferbagevi-gif,2026-09-16T23:41:13Z,CLOSED_VERIFIED,
2484,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix ruff format drift blocking CI on main,https://github.com/niluferbagevi-gif/Sidar/pull/2484,CLOSED,false,2026-09-16T23:41:16Z,2026-09-16T23:41:16Z,niluferbagevi-gif,2026-09-16T23:41:15Z,https://github.com/niluferbagevi-gif/Sidar/pull/2484#issuecomment-5706180418,niluferbagevi-gif,2026-09-16T23:41:16Z,CLOSED_VERIFIED,
2485,CLOSE_CANDIDATE,WOULD_CLOSE,main,"Lower local coverage baseline to 5% and update docs, scripts and tests",https://github.com/niluferbagevi-gif/Sidar/pull/2485,CLOSED,false,2026-09-16T23:41:19Z,2026-09-16T23:41:19Z,niluferbagevi-gif,2026-09-16T23:41:18Z,https://github.com/niluferbagevi-gif/Sidar/pull/2485#issuecomment-5706180772,niluferbagevi-gif,2026-09-16T23:41:19Z,CLOSED_VERIFIED,
2486,CLOSE_CANDIDATE,WOULD_CLOSE,main,Bootstrap coverage baseline lowered to 5% and align CI/docs/scripts behavior,https://github.com/niluferbagevi-gif/Sidar/pull/2486,CLOSED,false,2026-09-16T23:41:22Z,2026-09-16T23:41:22Z,niluferbagevi-gif,2026-09-16T23:41:21Z,https://github.com/niluferbagevi-gif/Sidar/pull/2486#issuecomment-5706181152,niluferbagevi-gif,2026-09-16T23:41:22Z,CLOSED_VERIFIED,
2489,CLOSE_CANDIDATE,WOULD_CLOSE,main,Add `benchmark` stage to `run_tests.sh` and update installer guidance,https://github.com/niluferbagevi-gif/Sidar/pull/2489,OPEN,false,,2026-08-23T02:33:13Z,,,,,,SKIPPED_OPEN,
2499,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix async pathlib usage flagged by Ruff ASYNC240,https://github.com/niluferbagevi-gif/Sidar/pull/2499,CLOSED,false,2026-09-16T23:41:29Z,2026-09-16T23:41:29Z,niluferbagevi-gif,2026-09-16T23:41:29Z,https://github.com/niluferbagevi-gif/Sidar/pull/2499#issuecomment-5706182120,niluferbagevi-gif,2026-09-16T23:41:29Z,CLOSED_VERIFIED,
2500,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix modular installer quality gate checks,https://github.com/niluferbagevi-gif/Sidar/pull/2500,CLOSED,false,2026-09-16T23:41:32Z,2026-09-16T23:41:32Z,niluferbagevi-gif,2026-09-16T23:41:32Z,https://github.com/niluferbagevi-gif/Sidar/pull/2500#issuecomment-5706182499,niluferbagevi-gif,2026-09-16T23:41:33Z,CLOSED_VERIFIED,
2506,CLOSE_CANDIDATE,WOULD_CLOSE,main,Kalıcı RUN_GPU_STRESS=0 tercihini kurulum boyunca koru,https://github.com/niluferbagevi-gif/Sidar/pull/2506,OPEN,false,,2026-08-23T02:33:13Z,,,,,,SKIPPED_OPEN,
2508,CLOSE_CANDIDATE,WOULD_CLOSE,main,Skip global coverage fail-under gate on partial --stage runs,https://github.com/niluferbagevi-gif/Sidar/pull/2508,OPEN,false,,2026-08-23T02:33:12Z,,,,,,SKIPPED_OPEN,
2511,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix installer env key smoke contract,https://github.com/niluferbagevi-gif/Sidar/pull/2511,CLOSED,false,2026-09-16T23:41:35Z,2026-09-16T23:41:35Z,niluferbagevi-gif,2026-09-16T23:41:35Z,https://github.com/niluferbagevi-gif/Sidar/pull/2511#issuecomment-5706182836,niluferbagevi-gif,2026-09-16T23:41:35Z,CLOSED_VERIFIED,
2523,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix installer re-exec drift smoke guard,https://github.com/niluferbagevi-gif/Sidar/pull/2523,CLOSED,false,2026-09-16T23:41:38Z,2026-09-16T23:41:38Z,niluferbagevi-gif,2026-09-16T23:41:38Z,https://github.com/niluferbagevi-gif/Sidar/pull/2523#issuecomment-5706183177,niluferbagevi-gif,2026-09-16T23:41:38Z,CLOSED_VERIFIED,
2546,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix github_upload subprocess environment overflow,https://github.com/niluferbagevi-gif/Sidar/pull/2546,CLOSED,false,2026-09-16T23:41:41Z,2026-09-16T23:41:41Z,niluferbagevi-gif,2026-09-16T23:41:40Z,https://github.com/niluferbagevi-gif/Sidar/pull/2546#issuecomment-5706183540,niluferbagevi-gif,2026-09-16T23:41:41Z,CLOSED_VERIFIED,
2548,CLOSE_CANDIDATE,WOULD_CLOSE,main,Break provider↔facade circular import in core.llm_client / core.llm.*,https://github.com/niluferbagevi-gif/Sidar/pull/2548,OPEN,false,,2026-08-23T02:33:12Z,,,,,,SKIPPED_OPEN,
2553,CLOSE_CANDIDATE,WOULD_CLOSE,main,Apply ruff format to close the dev-full formatting gate,https://github.com/niluferbagevi-gif/Sidar/pull/2553,CLOSED,false,2026-09-16T23:41:44Z,2026-09-16T23:41:44Z,niluferbagevi-gif,2026-09-16T23:41:43Z,https://github.com/niluferbagevi-gif/Sidar/pull/2553#issuecomment-5706183875,niluferbagevi-gif,2026-09-16T23:41:44Z,CLOSED_VERIFIED,
2558,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix ruff format drift in test_run_tests_quality_gate.py,https://github.com/niluferbagevi-gif/Sidar/pull/2558,CLOSED,false,2026-09-16T23:41:47Z,2026-09-16T23:41:47Z,niluferbagevi-gif,2026-09-16T23:41:46Z,https://github.com/niluferbagevi-gif/Sidar/pull/2558#issuecomment-5706184302,niluferbagevi-gif,2026-09-16T23:41:47Z,CLOSED_VERIFIED,
2566,SECURITY,EXCLUDE,main,Fix CI production-readiness gate: psutil test hook and .env.test password drift,https://github.com/niluferbagevi-gif/Sidar/pull/2566,OPEN,false,,2026-08-23T02:33:12Z,,,,,,EXCLUDED_OPEN,
2568,CLOSE_CANDIDATE,WOULD_CLOSE,main,Promote production-minimal dependency profile to a CI/release blocking gate,https://github.com/niluferbagevi-gif/Sidar/pull/2568,CLOSED,false,2026-09-16T23:41:55Z,2026-09-16T23:41:55Z,niluferbagevi-gif,2026-09-16T23:41:54Z,https://github.com/niluferbagevi-gif/Sidar/pull/2568#issuecomment-5706185231,niluferbagevi-gif,2026-09-16T23:41:55Z,CLOSED_VERIFIED,
2569,SECURITY,EXCLUDE,main,"Refactor autonomy/logging and sandbox boundaries; add shell runner, access-policy middleware, and test-summary tooling",https://github.com/niluferbagevi-gif/Sidar/pull/2569,CLOSED,false,2026-09-16T23:41:57Z,2026-09-16T23:41:57Z,niluferbagevi-gif,2026-09-16T23:41:56Z,https://github.com/niluferbagevi-gif/Sidar/pull/2569#issuecomment-5706185594,niluferbagevi-gif,2026-09-16T23:41:57Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2570,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix Bandit B405/B314 in scripts/test_gates/summary.py (use defusedxml),https://github.com/niluferbagevi-gif/Sidar/pull/2570,CLOSED,false,2026-09-16T23:42:00Z,2026-09-16T23:42:00Z,niluferbagevi-gif,2026-09-16T23:41:59Z,https://github.com/niluferbagevi-gif/Sidar/pull/2570#issuecomment-5706185941,niluferbagevi-gif,2026-09-16T23:42:00Z,CLOSED_VERIFIED,
2572,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix raw installer fallback: include install_cli.sh/install_dispatcher.sh,https://github.com/niluferbagevi-gif/Sidar/pull/2572,CLOSED,false,2026-09-16T23:42:03Z,2026-09-16T23:42:03Z,niluferbagevi-gif,2026-09-16T23:42:02Z,https://github.com/niluferbagevi-gif/Sidar/pull/2572#issuecomment-5706186301,niluferbagevi-gif,2026-09-16T23:42:03Z,CLOSED_VERIFIED,
2574,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix: installer fallback list missing install_cli.sh / install_dispatcher.sh,https://github.com/niluferbagevi-gif/Sidar/pull/2574,CLOSED,false,2026-09-16T23:42:05Z,2026-09-16T23:42:05Z,niluferbagevi-gif,2026-09-16T23:42:05Z,https://github.com/niluferbagevi-gif/Sidar/pull/2574#issuecomment-5706186652,niluferbagevi-gif,2026-09-16T23:42:05Z,CLOSED_VERIFIED,
2575,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix raw installer fallback: include install_cli.sh and install_dispatcher.sh,https://github.com/niluferbagevi-gif/Sidar/pull/2575,CLOSED,false,2026-09-16T23:42:08Z,2026-09-16T23:42:08Z,niluferbagevi-gif,2026-09-16T23:42:08Z,https://github.com/niluferbagevi-gif/Sidar/pull/2575#issuecomment-5706187032,niluferbagevi-gif,2026-09-16T23:42:08Z,CLOSED_VERIFIED,
2579,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix: stale installer smoke test path after services_docker.sh split,https://github.com/niluferbagevi-gif/Sidar/pull/2579,CLOSED,false,2026-09-16T23:42:12Z,2026-09-16T23:42:12Z,niluferbagevi-gif,2026-09-16T23:42:11Z,https://github.com/niluferbagevi-gif/Sidar/pull/2579#issuecomment-5706187451,niluferbagevi-gif,2026-09-16T23:42:12Z,CLOSED_VERIFIED,
2591,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix conflict-marker false positive blocking main.py/cli.py uploads,https://github.com/niluferbagevi-gif/Sidar/pull/2591,CLOSED,false,2026-09-16T23:42:15Z,2026-09-16T23:42:15Z,niluferbagevi-gif,2026-09-16T23:42:14Z,https://github.com/niluferbagevi-gif/Sidar/pull/2591#issuecomment-5706187940,niluferbagevi-gif,2026-09-16T23:42:15Z,CLOSED_VERIFIED,
2593,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix TEST_SUMMARY_JSON path leak in dev-full BATS gate test,https://github.com/niluferbagevi-gif/Sidar/pull/2593,CLOSED,false,2026-09-16T23:42:17Z,2026-09-16T23:42:17Z,niluferbagevi-gif,2026-09-16T23:42:17Z,https://github.com/niluferbagevi-gif/Sidar/pull/2593#issuecomment-5706188284,niluferbagevi-gif,2026-09-16T23:42:18Z,CLOSED_VERIFIED,
2600,CLOSE_CANDIDATE,WOULD_CLOSE,main,Bump stale fallback-module trust pin in install_sidar.sh,https://github.com/niluferbagevi-gif/Sidar/pull/2600,CLOSED,false,2026-09-16T23:42:21Z,2026-09-16T23:42:21Z,niluferbagevi-gif,2026-09-16T23:42:20Z,https://github.com/niluferbagevi-gif/Sidar/pull/2600#issuecomment-5706188657,niluferbagevi-gif,2026-09-16T23:42:21Z,CLOSED_VERIFIED,
2602,CLOSE_CANDIDATE,WOULD_CLOSE,main,Add installer pin verifier and fix embedded module pin drift,https://github.com/niluferbagevi-gif/Sidar/pull/2602,CLOSED,false,2026-09-16T23:42:24Z,2026-09-16T23:42:24Z,niluferbagevi-gif,2026-09-16T23:42:23Z,https://github.com/niluferbagevi-gif/Sidar/pull/2602#issuecomment-5706189008,niluferbagevi-gif,2026-09-16T23:42:24Z,CLOSED_VERIFIED,
2603,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix stale raw installer source commit pin and gate future drift in CI,https://github.com/niluferbagevi-gif/Sidar/pull/2603,CLOSED,false,2026-09-16T23:42:26Z,2026-09-16T23:42:26Z,niluferbagevi-gif,2026-09-16T23:42:26Z,https://github.com/niluferbagevi-gif/Sidar/pull/2603#issuecomment-5706189382,niluferbagevi-gif,2026-09-16T23:42:26Z,CLOSED_VERIFIED,
2604,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix: close install-source-commit pin drift that breaks raw fallback installer,https://github.com/niluferbagevi-gif/Sidar/pull/2604,CLOSED,false,2026-09-16T23:42:28Z,2026-09-16T23:42:28Z,niluferbagevi-gif,2026-09-16T23:42:28Z,https://github.com/niluferbagevi-gif/Sidar/pull/2604#issuecomment-5706189691,niluferbagevi-gif,2026-09-16T23:42:29Z,CLOSED_VERIFIED,
2625,CLOSE_CANDIDATE,WOULD_CLOSE,main,Pay down E501 ruff debt in files touched by the previous review-fixes PR,https://github.com/niluferbagevi-gif/Sidar/pull/2625,CLOSED,false,2026-09-16T23:42:38Z,2026-09-16T23:42:38Z,niluferbagevi-gif,2026-09-16T23:42:37Z,https://github.com/niluferbagevi-gif/Sidar/pull/2625#issuecomment-5706190896,niluferbagevi-gif,2026-09-16T23:42:38Z,CLOSED_VERIFIED,
2626,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix stale run_tests.sh assertions in quality-gate test suite,https://github.com/niluferbagevi-gif/Sidar/pull/2626,CLOSED,false,2026-09-16T23:42:41Z,2026-09-16T23:42:41Z,niluferbagevi-gif,2026-09-16T23:42:40Z,https://github.com/niluferbagevi-gif/Sidar/pull/2626#issuecomment-5706191262,niluferbagevi-gif,2026-09-16T23:42:41Z,CLOSED_VERIFIED,
2627,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix run_tests/ruff-debt test drift and add a real pre-push quality gate,https://github.com/niluferbagevi-gif/Sidar/pull/2627,CLOSED,false,2026-09-16T23:42:43Z,2026-09-16T23:42:43Z,niluferbagevi-gif,2026-09-16T23:42:43Z,https://github.com/niluferbagevi-gif/Sidar/pull/2627#issuecomment-5706191580,niluferbagevi-gif,2026-09-16T23:42:43Z,CLOSED_VERIFIED,
2635,SECURITY,EXCLUDE,main,Fix: /readyz auth bypass and dead METRICS_TOKEN scraper auth,https://github.com/niluferbagevi-gif/Sidar/pull/2635,CLOSED,false,2026-09-16T23:42:47Z,2026-09-16T23:42:47Z,niluferbagevi-gif,2026-09-16T23:42:46Z,https://github.com/niluferbagevi-gif/Sidar/pull/2635#issuecomment-5706192030,niluferbagevi-gif,2026-09-16T23:42:47Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2636,SECURITY,EXCLUDE,main,Fix unauthenticated Kubernetes readiness probes,https://github.com/niluferbagevi-gif/Sidar/pull/2636,CLOSED,false,2026-09-16T23:42:50Z,2026-09-16T23:42:50Z,niluferbagevi-gif,2026-09-16T23:42:49Z,https://github.com/niluferbagevi-gif/Sidar/pull/2636#issuecomment-5706192352,niluferbagevi-gif,2026-09-16T23:42:50Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2640,SECURITY,EXCLUDE,main,"fix(installer): consolidate compute_sha256, harden secret generation and dotenv perms",https://github.com/niluferbagevi-gif/Sidar/pull/2640,OPEN,false,,2026-08-23T02:33:12Z,,,,,,EXCLUDED_OPEN,
2641,SECURITY,EXCLUDE,main,Fix test/code drift from recent security hardening and Ruff debt regression,https://github.com/niluferbagevi-gif/Sidar/pull/2641,OPEN,false,,2026-08-23T02:33:12Z,,,,,,EXCLUDED_OPEN,
2647,SECURITY,EXCLUDE,main,"docs+security: sync docs, remove github_upload.py direct-main default, nosec ratchet",https://github.com/niluferbagevi-gif/Sidar/pull/2647,CLOSED,false,2026-09-16T23:42:53Z,2026-09-16T23:42:53Z,niluferbagevi-gif,2026-09-16T23:42:52Z,https://github.com/niluferbagevi-gif/Sidar/pull/2647#issuecomment-5706192736,niluferbagevi-gif,2026-09-16T23:42:53Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2648,SECURITY,EXCLUDE,main,Refresh remote installer checksum pins,https://github.com/niluferbagevi-gif/Sidar/pull/2648,CLOSED,false,2026-09-16T23:43:43Z,2026-09-16T23:43:43Z,niluferbagevi-gif,2026-09-16T23:43:42Z,https://github.com/niluferbagevi-gif/Sidar/pull/2648#issuecomment-5706199052,niluferbagevi-gif,2026-09-16T23:43:43Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2649,SECURITY,EXCLUDE,main,test(installer): fix ambient-env leakage in checksum fallback test,https://github.com/niluferbagevi-gif/Sidar/pull/2649,CLOSED,false,2026-09-16T23:42:56Z,2026-09-16T23:42:56Z,niluferbagevi-gif,2026-09-16T23:42:55Z,https://github.com/niluferbagevi-gif/Sidar/pull/2649#issuecomment-5706193132,niluferbagevi-gif,2026-09-16T23:42:56Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2650,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix(installer): make nvidia-container-toolkit keyring readable by apt,https://github.com/niluferbagevi-gif/Sidar/pull/2650,CLOSED,false,2026-09-16T23:42:59Z,2026-09-16T23:42:59Z,niluferbagevi-gif,2026-09-16T23:42:58Z,https://github.com/niluferbagevi-gif/Sidar/pull/2650#issuecomment-5706193487,niluferbagevi-gif,2026-09-16T23:42:59Z,CLOSED_VERIFIED,
2651,SECURITY,EXCLUDE,main,Fix NVIDIA container toolkit keyring permissions in installer,https://github.com/niluferbagevi-gif/Sidar/pull/2651,CLOSED,false,2026-09-16T23:43:01Z,2026-09-16T23:43:01Z,niluferbagevi-gif,2026-09-16T23:43:01Z,https://github.com/niluferbagevi-gif/Sidar/pull/2651#issuecomment-5706193847,niluferbagevi-gif,2026-09-16T23:43:01Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2652,SECURITY,EXCLUDE,main,security(wsl): stop force-enabling experimental sparseVhd in .wslconfig,https://github.com/niluferbagevi-gif/Sidar/pull/2652,OPEN,false,,2026-08-23T02:33:12Z,,,,,,EXCLUDED_OPEN,
